Kubernetes Dashboard (Dev 02) > Kubernetes Dashboard (Dev 02) > Kubernetes Dashboard (Dev 02) > Kubernetes Dashboard (Dev 02)	Kubernetes Dashboard (Dev 02)	https://dashboard.dev-stands-cluster-02.detmir-infra.ru/#/workloads?namespace=default
Kubernetes Dashboard (NT) > Kubernetes Dashboard (NT) > Kubernetes Dashboard (NT) > Kubernetes Dashboard (NT)	Kubernetes Dashboard (NT)	https://token.dashboard.nordic-nt.detmir-infra.ru/#/workloads?namespace=default
Argo CD (Dev 01) > Argo CD (Dev 01) > Argo CD (Dev 01) > Argo CD (Dev 01)	Argo CD (Dev 01)	https://argocd.dev-stands-cluster-01.detmir-infra.ru/applications?showFavorites=false&proj=&sync=&autoSync=&health=&namespace=&cluster=&labels=
Argo CD (Dev 02) > Argo CD (Dev 02) > Argo CD (Dev 02) > Argo CD (Dev 02)	Argo CD (Dev 02)	https://argocd.dev-stands-cluster-02.detmir-infra.ru/applications?showFavorites=false&proj=&sync=&autoSync=&health=&namespace=&cluster=&labels=
Argo CD (Новый кластер - KZ, BY, ESHE, ZOO) > Argo CD (Новый кластер - KZ, BY, ESHE, ZOO) > Argo CD (Новый кластер - KZ, BY, ESHE, ZOO) > Argo CD (Новый кластер - KZ, BY, ESHE, ZOO)	Argo CD (Новый кластер - KZ, BY, ESHE, ZOO)	https://argocd.cubic-ecom.detmir-infra.ru/applications?showFavorites=false&proj=&sync=&autoSync=&health=&namespace=&cluster=&labels=
Argo CD (Новый кластер - RU) > Argo CD (Новый кластер - RU) > Argo CD (Новый кластер - RU) > Argo CD (Новый кластер - RU)	Argo CD (Новый кластер - RU)	https://argocd.ruecom.detmir-infra.ru/applications/ecom-backend-kratos-ru-prod?resource=
Argo CD (NT) > Argo CD (NT) > Argo CD (NT) > Argo CD (NT)	Argo CD (NT)	https://argocd.nordic-nt.detmir-infra.ru/applications?showFavorites=false&proj=&sync=&autoSync=&health=&namespace=&cluster=&labels=
Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY)	Swagger UI (BY)	https://services.by-prod.detmir-infra.ru/kratos/api/v1/swagger-ui/index.html?configUrl=/kratos/api/v1/api-docs/v3/swagger-config#/
Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ)	Swagger UI (KZ)	http://services.kz-prod.detmir-infra.ru/kratos/api/v1/swagger-ui/index.html?configUrl=/kratos/api/v1/api-docs/v3/swagger-config#/
Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE)	Swagger UI (ESHE)	https://services.eshe.detmir-infra.ru/kratos/api/v1/swagger-ui/index.html?configUrl=/kratos/api/v1/api-docs/v3/swagger-config#/
Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU)	Swagger UI (RU)	https://services-prod.detmir-infra.ru/kratos/api/v1/swagger-ui/index.html?configUrl=/kratos/api/v1/api-docs/v3/swagger-config#/
Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU)	Swagger UI (RU)	https://services-prod.detmir-infra.ru/catalog-indexer/api/v1/webjars/swagger-ui/index.html#/indexer-controller/dropFields
Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ)	Swagger UI (KZ)	http://services.kz-prod.detmir-infra.ru/catalog-indexer/api/v1/webjars/swagger-ui/index.html#/indexer-controller/dropFields
Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY)	Swagger UI (BY)	https://services.by-prod.detmir-infra.ru/catalog-indexer/api/v1/webjars/swagger-ui/index.html#/indexer-controller/dropFields
Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE)	Swagger UI (ESHE)	https://services.eshe.detmir-infra.ru/catalog-indexer/api/v1/webjars/swagger-ui/index.html#/indexer-controller/dropFields
Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU) > Swagger UI (RU)	Swagger UI (RU)	https://services-prod.detmir-infra.ru/api/v1/products/webjars/swagger-ui/index.html
Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ) > Swagger UI (KZ)	Swagger UI (KZ)	https://services.kz-prod.detmir-infra.ru/api/v1/products/webjars/swagger-ui/index.html
Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY) > Swagger UI (BY)	Swagger UI (BY)	https://services.by-prod.detmir-infra.ru/api/v1/products/webjars/swagger-ui/index.html
Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE) > Swagger UI (ESHE)	Swagger UI (ESHE)	https://services.eshe.detmir-infra.ru/api/v1/products/webjars/swagger-ui/index.html
Админка Кратоса (BY) > Админка Кратоса (BY) > Админка Кратоса (BY) > Админка Кратоса (BY)	Админка Кратоса (BY)	https://by-kratos.detmir.team/dashboard
Админка Кратоса (KZ) > Админка Кратоса (KZ) > Админка Кратоса (KZ) > Админка Кратоса (KZ)	Админка Кратоса (KZ)	https://kz-kratos.detmir.team/dashboard
Админка Кратоса (ESHE) > Админка Кратоса (ESHE) > Админка Кратоса (ESHE) > Админка Кратоса (ESHE)	Админка Кратоса (ESHE)	https://eshe-kratos.detmir.team/dashboard
Админка Кратоса (RU) > Админка Кратоса (RU) > Админка Кратоса (RU) > Админка Кратоса (RU)	Админка Кратоса (RU)	https://kratos.detmir.team/login
Админка Кратоса (dev05) > Админка Кратоса (dev05) > Админка Кратоса (dev05) > Админка Кратоса (dev05)	Админка Кратоса (dev05)	https://kratos.dev05.stellar-dev.detmir-infra.ru/dashboard
Kafka UI (prod) > Kafka UI (prod) > Kafka UI (prod) > Kafka UI (prod)	Kafka UI (prod)	http://akhq.detmir-infra.ru/ui/cubic-kafka-ext/topic
Kafka UI (dev12) > Kafka UI (dev12) > Kafka UI (dev12) > Kafka UI (dev12)	Kafka UI (dev12)	https://akhq.dev12.detmir-infra.ru/ui/dev12/topic
Solr Admin (dev12) > Solr Admin (dev12) > Solr Admin (dev12) > Solr Admin (dev12)	Solr Admin (dev12)	https://solr.dev12.detmir-infra.ru/solr/#/detmir-products/query
Solr Admin (KZ) > Solr Admin (KZ) > Solr Admin (KZ) > Solr Admin (KZ)	Solr Admin (KZ)	https://solr.kz-prod.detmir-infra.ru/solr/#/
Solr Admin (BY) > Solr Admin (BY) > Solr Admin (BY) > Solr Admin (BY)	Solr Admin (BY)	http://cubic-bysolr-01.detmir-infra.ru:8983/solr/#/
Solr Admin (RU) > Solr Admin (RU) > Solr Admin (RU) > Solr Admin (RU)	Solr Admin (RU)	http://solr-catalog.detmir-infra.ru/solr/detmir-products/select?q=*:*&fl=group_metadata,popularity_score_3
Solr (NT) > Solr (NT) > Solr (NT) > Solr (NT)	Solr (NT)	http://nordic-nt-solr-01.detmir-infra.ru:8984/solr/#/detmir-products-available/query
GitLab > GitLab > GitLab > GitLab	GitLab	https://gitlab.detmir-infra.ru/
GitLab (gitops) > GitLab (gitops) > GitLab (gitops) > GitLab (gitops)	GitLab (gitops)	https://gitlab.detmir-infra.ru/iac/gitops
GitLab (Kratos - Шаблоны деплоя и дефолтные значения) > GitLab (Kratos - Шаблоны деплоя и дефолтные значения) > GitLab (Kratos - Шаблоны деплоя и дефолтные значения) > GitLab (Kratos - Шаблоны деплоя и дефолтные значения)	GitLab (Kratos - Шаблоны деплоя и дефолтные значения)	https://gitlab.detmir-infra.ru/iac/detmir-infra/-/tree/main/services/apps/backend-kratos?ref_type=heads
GitLab (Kratos - Параметры для стендов) > GitLab (Kratos - Параметры для стендов) > GitLab (Kratos - Параметры для стендов) > GitLab (Kratos - Параметры для стендов)	GitLab (Kratos - Параметры для стендов)	https://gitlab.detmir-infra.ru/iac/detmir-infra/-/tree/main/env?ref_type=heads
Spring Boot Admin (NEW PROD) > Spring Boot Admin (NEW PROD) > Spring Boot Admin (NEW PROD) > Spring Boot Admin (NEW PROD)	Spring Boot Admin (NEW PROD)	https://spring-boot-admin.cubic-ecom.detmir-infra.ru/api/v1/admin/applications/
Spring Boot Admin (DEV 01) > Spring Boot Admin (DEV 01) > Spring Boot Admin (DEV 01) > Spring Boot Admin (DEV 01)	Spring Boot Admin (DEV 01)	https://spring-boot-admin.dev-stands-cluster-01.detmir-infra.ru/api/v1/admin/applications
Spring Boot Admin (DEV 02) > Spring Boot Admin (DEV 02) > Spring Boot Admin (DEV 02) > Spring Boot Admin (DEV 02)	Spring Boot Admin (DEV 02)	https://spring-boot-admin.dev-stands-cluster-02.detmir-infra.ru/api/v1/admin/applications
Cockpit (прод) > Cockpit (прод) > Cockpit (прод)	Cockpit (прод)	https://cockpit.detmir.team/
HMC (прод) > HMC (прод) > HMC (прод)	HMC (прод)	https://www.detmir.ru/hmc/hybris
Детский Мир (dev05) > Детский Мир (dev05) > Детский Мир (dev05)	Детский Мир (dev05)	https://dev05.detmir-infra.ru/
Maven Central Repository > Maven Central Repository > Maven Central Repository	Maven Central Repository	https://central.sonatype.com/
Nexus Repository Manager > Nexus Repository Manager > Nexus Repository Manager	Nexus Repository Manager	https://nexus.detmir-infra.ru/
Трассировка > Трассировка > Трассировка	Трассировка	https://sashka.detmir-infra.ru/trace
Трассировка запросов > Трассировка запросов > Трассировка запросов	Трассировка запросов	http://trace.s.sandboxes.detmir-infra.ru/
ELK (Kibana) > ELK (Kibana) > ELK (Kibana)	ELK (Kibana)	https://kibana.detmir-infra.ru/app/home#/
Nginx+ Dashboard > Nginx+ Dashboard > Nginx+ Dashboard	Nginx+ Dashboard	http://services-prod-cache.detmir-infra.ru:8080/dashboard.html#caches
Spring Boot Admin > Spring Boot Admin > Spring Boot Admin	Spring Boot Admin	https://spring-boot-admin.test.detmir-infra.ru/api/v1/admin/applications
Jenkins > Jenkins > Jenkins	Jenkins	https://jenkins.detmir-infra.ru/
Grafana > Grafana > Grafana	Grafana	https://grafana.detmir-infra.ru/d/xGPHVAdVz/dm-home?orgId=1
Apache Solr Reference Guide > Apache Solr Reference Guide > Apache Solr Reference Guide	Apache Solr Reference Guide	https://solr.apache.org/guide/7_7/
Unleash > Unleash > Unleash	Unleash	https://dm-unleash.detmir-infra.ru/projects
Thread Dump Analyzer > Thread Dump Analyzer > Thread Dump Analyzer	Thread Dump Analyzer	https://fastthread.io/
Garbage Collector Log Analyzer > Garbage Collector Log Analyzer > Garbage Collector Log Analyzer	Garbage Collector Log Analyzer	https://gceasy.io/gc-dashboard.jsp
yCrash - Solve Java Performance Problems > yCrash - Solve Java Performance Problems > yCrash - Solve Java Performance Problems	yCrash - Solve Java Performance Problems	https://blog.ycrash.io/
SonarQube > SonarQube > SonarQube	SonarQube	https://sonar-ce.detmir-infra.ru/projects
Тренажер Kubernetes > Тренажер Kubernetes > Тренажер Kubernetes	Тренажер Kubernetes	https://labs.play-with-k8s.com/
Тренажер Docker > Тренажер Docker > Тренажер Docker	Тренажер Docker	https://www.docker.com/play-with-docker/
Тренажер Git > Тренажер Git > Тренажер Git	Тренажер Git	https://learngitbranching.js.org/?locale=ru_RU
Тренажер SQL > Тренажер SQL > Тренажер SQL	Тренажер SQL	https://sqlzoo.net/wiki/SQL_Tutorial
Тренажер по алгоритмам VisuAlgo > Тренажер по алгоритмам VisuAlgo > Тренажер по алгоритмам VisuAlgo	Тренажер по алгоритмам VisuAlgo	https://visualgo.net/en
Тренажёр по алгоритмам Algorithm Visualizer > Тренажёр по алгоритмам Algorithm Visualizer > Тренажёр по алгоритмам Algorithm Visualizer	Тренажёр по алгоритмам Algorithm Visualizer	https://algorithm-visualizer.org/
Словарь терминов маркетплейсов > Словарь терминов маркетплейсов > Словарь терминов маркетплейсов	Словарь терминов маркетплейсов	https://lindeal.com/trends/slovar-terminov-marketplejsov-30-poleznykh-znachenij-kotorye-stoit-znat
Microsoft Word (Wildcards) > Microsoft Word (Wildcards) > Microsoft Word (Wildcards)	Microsoft Word (Wildcards)	https://www.gmayor.com/replace_using_wildcards.htm
Baeldung > Baeldung > Baeldung	Baeldung	https://courses.baeldung.com/
Udemy > Udemy > Udemy	Udemy	https://www.udemy.com/home/my-courses/learning/
Stepik > Stepik > Stepik	Stepik	https://stepik.org/catalog
Semantic Versioning > Semantic Versioning > Semantic Versioning	Semantic Versioning	https://semver.org/
Java Documentation > Java Documentation > Java Documentation > Java Documentation	Java Documentation	https://docs.oracle.com/en/java/javase/index.html
JVM Documentation > JVM Documentation > JVM Documentation > JVM Documentation	JVM Documentation	https://docs.oracle.com/javase/specs/index.html
Java Tutorials > Java Tutorials > Java Tutorials > Java Tutorials	Java Tutorials	https://docs.oracle.com/javase/tutorial/
Java Collections > Java Collections > Java Collections > Java Collections	Java Collections	https://docs.oracle.com/javase/tutorial/collections/
Java Reflection > Java Reflection > Java Reflection > Java Reflection	Java Reflection	https://docs.oracle.com/javase/tutorial/reflect/index.html
Java JDBC > Java JDBC > Java JDBC > Java JDBC	Java JDBC	https://docs.oracle.com/javase/tutorial/jdbc/index.html
Java JAXB > Java JAXB > Java JAXB > Java JAXB	Java JAXB	https://docs.oracle.com/javase/tutorial/jaxb/index.html
Java JAXP > Java JAXP > Java JAXP > Java JAXP	Java JAXP	https://docs.oracle.com/javase/tutorial/jaxp/index.html
Java Generics > Java Generics > Java Generics > Java Generics	Java Generics	https://docs.oracle.com/javase/tutorial/extra/generics/index.html
Java Date/Time > Java Date/Time > Java Date/Time > Java Date/Time	Java Date/Time	https://docs.oracle.com/javase/tutorial/datetime/index.html
Java Concurrency > Java Concurrency > Java Concurrency > Java Concurrency	Java Concurrency	https://docs.oracle.com/javase/tutorial/essential/concurrency/
Java Concurrency Doc > Java Concurrency Doc > Java Concurrency Doc > Java Concurrency Doc	Java Concurrency Doc	https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/package-summary.html
Apache Commons > Apache Commons > Apache Commons > Apache Commons	Apache Commons	https://commons.apache.org/
Guava > Guava > Guava > Guava	Guava	https://github.com/google/guava/wiki
Project Reactor > Project Reactor > Project Reactor > Project Reactor	Project Reactor	https://projectreactor.io/docs
ReactiveX > ReactiveX > ReactiveX > ReactiveX	ReactiveX	https://reactivex.io/
RxMarbles: Interactive diagrams > RxMarbles: Interactive diagrams > RxMarbles: Interactive diagrams > RxMarbles: Interactive diagrams	RxMarbles: Interactive diagrams	https://rxmarbles.com/
ShedLock > ShedLock > ShedLock > ShedLock	ShedLock	https://github.com/lukas-krecan/ShedLock
Kotlin > Kotlin > Kotlin > Kotlin	Kotlin	https://kotlinlang.org/docs/home.html
Kotlin Coroutines > Kotlin Coroutines > Kotlin Coroutines > Kotlin Coroutines	Kotlin Coroutines	https://kotlinlang.org/docs/coroutines-overview.html
PostgreSQL Documentation > PostgreSQL Documentation > PostgreSQL Documentation > PostgreSQL Documentation	PostgreSQL Documentation	https://www.postgresql.org/docs/
PostgreSQL (Явные блокировки) > PostgreSQL (Явные блокировки) > PostgreSQL (Явные блокировки) > PostgreSQL (Явные блокировки)	PostgreSQL (Явные блокировки)	https://postgrespro.ru/docs/postgresql/13/explicit-locking
MongoDB Documentation > MongoDB Documentation > MongoDB Documentation > MongoDB Documentation	MongoDB Documentation	https://www.mongodb.com/docs/
Redis Documentation > Redis Documentation > Redis Documentation > Redis Documentation	Redis Documentation	https://redis.io/docs/latest/
Apache Solr Documentation > Apache Solr Documentation > Apache Solr Documentation > Apache Solr Documentation	Apache Solr Documentation	https://solr.apache.org/guide/solr/latest/index.html
Hibernate ORM Documentation > Hibernate ORM Documentation > Hibernate ORM Documentation > Hibernate ORM Documentation	Hibernate ORM Documentation	https://hibernate.org/orm/documentation/6.6/
jOOQ Documentation > jOOQ Documentation > jOOQ Documentation > jOOQ Documentation	jOOQ Documentation	https://www.jooq.org/doc/latest/manual/
MyBatis 3 Documentation > MyBatis 3 Documentation > MyBatis 3 Documentation > MyBatis 3 Documentation	MyBatis 3 Documentation	https://mybatis.org/mybatis-3/
Liquibase > Liquibase > Liquibase > Liquibase	Liquibase	https://docs.liquibase.com/
Spring Core > Spring Core > Spring Core > Spring Core	Spring Core	https://docs.spring.io/spring-framework/reference/
Spring Boot > Spring Boot > Spring Boot > Spring Boot	Spring Boot	https://docs.spring.io/spring-boot/index.html
Spring Data JPA > Spring Data JPA > Spring Data JPA > Spring Data JPA	Spring Data JPA	https://docs.spring.io/spring-data/jpa/reference/
Spring Data MongoDB > Spring Data MongoDB > Spring Data MongoDB > Spring Data MongoDB	Spring Data MongoDB	https://docs.spring.io/spring-data/mongodb/reference/
Spring Data Redis > Spring Data Redis > Spring Data Redis > Spring Data Redis	Spring Data Redis	https://docs.spring.io/spring-data/redis/reference/
Spring Data JDBC and R2DBC > Spring Data JDBC and R2DBC > Spring Data JDBC and R2DBC > Spring Data JDBC and R2DBC	Spring Data JDBC and R2DBC	https://docs.spring.io/spring-data/relational/reference/
Spring Data Cassandra > Spring Data Cassandra > Spring Data Cassandra > Spring Data Cassandra	Spring Data Cassandra	https://docs.spring.io/spring-data/cassandra/reference/
Spring Cache > Spring Cache > Spring Cache > Spring Cache	Spring Cache	https://docs.spring.io/spring-framework/reference/integration/cache.html
Spring REST Clients > Spring REST Clients > Spring REST Clients > Spring REST Clients	Spring REST Clients	https://docs.spring.io/spring-framework/reference/integration/rest-clients.html
Spring JMS > Spring JMS > Spring JMS > Spring JMS	Spring JMS	https://docs.spring.io/spring-framework/reference/integration/jms.html
Spring JMX > Spring JMX > Spring JMX > Spring JMX	Spring JMX	https://docs.spring.io/spring-framework/reference/integration/jmx.html
Spring Email > Spring Email > Spring Email > Spring Email	Spring Email	https://docs.spring.io/spring-framework/reference/integration/email.html
Spring Task Execution and Scheduling > Spring Task Execution and Scheduling > Spring Task Execution and Scheduling > Spring Task Execution and Scheduling	Spring Task Execution and Scheduling	https://docs.spring.io/spring-framework/reference/integration/scheduling.html
Spring Cloud > Spring Cloud > Spring Cloud > Spring Cloud	Spring Cloud	https://docs.spring.io/spring-cloud/docs/current/reference/html/
Spring AOP > Spring AOP > Spring AOP > Spring AOP	Spring AOP	https://docs.spring.io/spring-framework/reference/core/aop.html
Spring Kafka > Spring Kafka > Spring Kafka > Spring Kafka	Spring Kafka	https://docs.spring.io/spring-kafka/reference/
Spring Integration > Spring Integration > Spring Integration > Spring Integration	Spring Integration	https://docs.spring.io/spring-integration/reference/
JUnit 5 > JUnit 5 > JUnit 5 > JUnit 5	JUnit 5	https://junit.org/junit5/docs/current/user-guide/
Mockito > Mockito > Mockito > Mockito	Mockito	https://site.mockito.org/
Spring Boot Test > Spring Boot Test > Spring Boot Test > Spring Boot Test	Spring Boot Test	https://docs.spring.io/spring-boot/docs/1.5.2.RELEASE/reference/html/boot-features-testing.html
Spring Test Profiler > Spring Test Profiler > Spring Test Profiler > Spring Test Profiler	Spring Test Profiler	https://github.com/PragmaTech-GmbH/spring-test-profiler
Что нужно знать бэкенд-разработчику web-приложений. Backend Roadmap (from Junior to Senior). > Что нужно знать бэкенд-разработчику web-приложений. Backend Roadmap (from Junior to Senior). > Что нужно знать бэкенд-разработчику web-приложений. Backend Roadmap (from Junior to Senior). > Что нужно знать бэкенд-разработчику web-приложений. Backend Roadmap (from Junior to Senior).	Что нужно знать бэкенд-разработчику web-приложений. Backend Roadmap (from Junior to Senior).	https://github.com/bzick/oh-my-backend
Jackson > Jackson > Jackson > Jackson	Jackson	https://github.com/FasterXML/jackson-docs?tab=readme-ov-file
Lombok > Lombok > Lombok > Lombok	Lombok	https://projectlombok.org/
MapStruct > MapStruct > MapStruct > MapStruct	MapStruct	https://mapstruct.org/documentation/stable/reference/html/
Jackson XML > Jackson XML > Jackson XML > Jackson XML	Jackson XML	https://github.com/FasterXML/jackson-dataformat-xml
SnakeYAML > SnakeYAML > SnakeYAML > SnakeYAML	SnakeYAML	https://bitbucket.org/snakeyaml/snakeyaml/wiki/Documentation
JSON > JSON > JSON > JSON	JSON	https://www.json.org/json-en.html
Maven > Maven > Maven > Maven	Maven	https://maven.apache.org/guides/index.html
Gradle > Gradle > Gradle > Gradle	Gradle	https://docs.gradle.org/current/userguide/userguide.html
gRPC > gRPC > gRPC > gRPC	gRPC	https://grpc.io/docs/
GraphQL > GraphQL > GraphQL > GraphQL	GraphQL	https://www.graphql-java.com/documentation/getting-started
Swagger > Swagger > Swagger > Swagger	Swagger	https://swagger.io/docs/
Protobuf > Protobuf > Protobuf > Protobuf	Protobuf	https://protobuf.dev/
HTTP > HTTP > HTTP > HTTP	HTTP	https://developer.mozilla.org/ru/docs/Web/HTTP
Tomcat > Tomcat > Tomcat > Tomcat	Tomcat	https://tomcat.apache.org/tomcat-9.0-doc/index.html
Docker > Docker > Docker > Docker	Docker	https://docs.docker.com/
Kubernetes > Kubernetes > Kubernetes > Kubernetes	Kubernetes	https://kubernetes.io/docs/home/
Netty > Netty > Netty > Netty	Netty	https://netty.io/wiki/index.html
Apache Kafka > Apache Kafka > Apache Kafka > Apache Kafka	Apache Kafka	https://kafka.apache.org/documentation/
RabbitMQ > RabbitMQ > RabbitMQ > RabbitMQ	RabbitMQ	https://www.rabbitmq.com/docs
Jenkins > Jenkins > Jenkins > Jenkins	Jenkins	https://www.jenkins.io/doc/
SLF4J > SLF4J > SLF4J > SLF4J	SLF4J	https://www.slf4j.org/
Logback > Logback > Logback > Logback	Logback	https://logback.qos.ch/manual/introduction.html
Grafana > Grafana > Grafana > Grafana	Grafana	https://grafana.com/docs/
OpenTelemetry > OpenTelemetry > OpenTelemetry > OpenTelemetry	OpenTelemetry	https://opentelemetry.io/docs/languages/java/
Prometheus > Prometheus > Prometheus > Prometheus	Prometheus	https://prometheus.io/docs/introduction/overview/
Git > Git > Git > Git	Git	https://git-scm.com/doc
jgitver > jgitver > jgitver > jgitver	jgitver	https://jgitver.github.io/
JaVers > JaVers > JaVers > JaVers	JaVers	https://javers.org/documentation/
Elasticsearch > Elasticsearch > Elasticsearch > Elasticsearch	Elasticsearch	https://www.elastic.co/guide/en/elasticsearch/reference/current/index.html
Linux Documentation Project > Linux Documentation Project > Linux Documentation Project > Linux Documentation Project	Linux Documentation Project	https://tldp.org/
Linux Command Cheat Sheet > Linux Command Cheat Sheet > Linux Command Cheat Sheet > Linux Command Cheat Sheet	Linux Command Cheat Sheet	https://linuxcommand.org/lc3_learning_the_shell.php
Geeks for Geeks Algorithms > Geeks for Geeks Algorithms > Geeks for Geeks Algorithms > Geeks for Geeks Algorithms	Geeks for Geeks Algorithms	https://www.geeksforgeeks.org/fundamentals-of-algorithms/
Big O Cheat Sheet > Big O Cheat Sheet > Big O Cheat Sheet > Big O Cheat Sheet	Big O Cheat Sheet	https://www.bigocheatsheet.com/
OkHttp > OkHttp > OkHttp > OkHttp	OkHttp	https://square.github.io/okhttp/
Debug code > Debug code > Debug code > Debug code	Debug code	https://www.jetbrains.com/help/idea/debugging-code.html
github.com/gotoailab/llmhub > github.com/gotoailab/llmhub > github.com/gotoailab/llmhub > github.com/gotoailab/llmhub	github.com/gotoailab/llmhub	https://github.com/gotoailab/llmhub
GitHub - avelino/awesome-go: A curated list of awesome Go frameworks, libraries and software > GitHub - avelino/awesome-go: A curated list of awesome Go frameworks, libraries and software > GitHub - avelino/awesome-go: A curated list of awesome Go frameworks, libraries and software > GitHub - avelino/awesome-go: A curated list of awesome Go frameworks, libraries and software	GitHub - avelino/awesome-go: A curated list of awesome Go frameworks, libraries and software	https://github.com/avelino/awesome-go
Ghost GPT > Ghost GPT > Ghost GPT	Ghost GPT	https://ghostgpt.tech/
Ghost GPT (dev) > Ghost GPT (dev) > Ghost GPT (dev)	Ghost GPT (dev)	https://dev.ghostgpt.tech/
backend-cheats/README_RUS.md at master · cheatsnake/backend-cheats · GitHub > backend-cheats/README_RUS.md at master · cheatsnake/backend-cheats · GitHub > backend-cheats/README_RUS.md at master · cheatsnake/backend-cheats · GitHub	backend-cheats/README_RUS.md at master · cheatsnake/backend-cheats · GitHub	https://github.com/cheatsnake/backend-cheats/blob/master/README_RUS.md#%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D1%8B-%D0%B8%D0%B8
